FIPS,MODIS1214,Hay,Hay_ir,Alfalfa,Alfalfa_ir,Other_Grass,Other_Grass_ir,Barley,Barley_ir,BeansEdible,BeansEdible_ir,CornGrain,CornGrain_ir,CornSilage,CornSilage_ir,Cotton,Cotton_ir,Oats,Oats_ir,Peanuts,Peanuts_ir,Potatoes,Potatoes_ir,Rice,Rice_ir,Rye,Rye_ir,SorghumGrain,SorghumGrain_ir,SorghumSilage,SorghumSilage_ir,Soybeans,Soybeans_ir,Wheat_Spring,Wheat_Spring_ir,Wheat_Winter,Wheat_Winter_ir,Other,Other_ir,Canola,Canola_ir,Beans,Beans_ir
479015,1214,0.048,0.000,0.134,0.000,0.000,0.000,0.173,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.049,0.000,0.000,0.000,0.000,0.000,0,0.000,0.004,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.321,0.000,0.001,0.000,0.028,0.000,0.185,0.000,0.057,0.000
479016,1214,0.041,0.000,0.130,0.000,0.000,0.000,0.190,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.067,0.000,0.000,0.000,0.000,0.000,0,0.000,0.003,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.293,0.000,0.000,0.000,0.036,0.000,0.166,0.000,0.074,0.000
479100,1214,0.058,0.000,0.148,0.000,0.000,0.000,0.135,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.078,0.000,0.000,0.000,0.000,0.000,0,0.000,0.005,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.280,0.000,0.000,0.000,0.0280000000000001,0.000,0.184,0.000,0.084,0.000
479112,1214,0.028,0.000,0.035,0.000,0.000,0.000,0.123,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.045,0.000,0.000,0.000,0.000,0.000,0,0.000,0.008,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.384,0.000,0.001,0.000,0.034,0.000,0.206,0.000,0.134,0.000
479113,1214,0.021,0.000,0.031,0.000,0.000,0.000,0.136,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.045,0.000,0.000,0.000,0.000,0.000,0,0.000,0.004,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.390,0.000,0.001,0.000,0.032,0.000,0.228,0.000,0.112,0.000
479117,1214,0.071,0.000,0.192,0.000,0.000,0.000,0.136,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.090,0.000,0.000,0.000,0.000,0.000,0,0.000,0.004,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.239,0.000,0.000,0.000,0.026,0.000,0.171,0.000,0.071,0.000
481000,1214,0.047,0.000,0.125,0.000,0.000,0.000,0.099,0.000,0.031,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.066,0.000,0.000,0.000,0.002,0.000,0,0.000,0.012,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.510,0.000,0.004,0.000,0.0580000000000001,0.000,0.022,0.000,0.023,0.000
481001,1214,0.035,0.000,0.078,0.000,0.000,0.000,0.090,0.000,0.053,0.000,0.002,0.000,0.002,0.000,0.000,0.000,0.026,0.000,0.000,0.000,0.003,0.000,0,0.000,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.619,0.000,0.007,0.000,0.036,0.000,0.015,0.000,0.028,0.000
481004,1214,0.057,0.000,0.167,0.000,0.000,0.000,0.107,0.000,0.012,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.102,0.000,0.000,0.000,0.000,0.000,0,0.000,0.017,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.411,0.000,0.001,0.000,0.079,0.000,0.028,0.000,0.018,0.000
482000,1214,0.034,0.000,0.082,0.000,0.000,0.000,0.251,0.000,0.018,0.000,0.001,0.000,0.006,0.000,0.000,0.000,0.017,0.000,0.000,0.000,0.010,0.000,0,0.000,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.435,0.000,0.008,0.000,0.0399999999999999,0.000,0.062,0.000,0.030,0.000
482002,1214,0.049,0.000,0.113,0.000,0.000,0.000,0.220,0.000,0.032,0.000,0.001,0.000,0.014,0.000,0.000,0.000,0.015,0.000,0.000,0.000,0.022,0.000,0,0.000,0.004,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.416,0.000,0.010,0.000,0.059,0.000,0.026,0.000,0.019,0.000
482005,1214,0.023,0.000,0.057,0.000,0.000,0.000,0.275,0.000,0.007,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.019,0.000,0.000,0.000,0.000,0.000,0,0.000,0.007,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.450,0.000,0.006,0.000,0.0269999999999999,0.000,0.090,0.000,0.039,0.000
483000,1214,0.095,0.000,0.165,0.000,0.000,0.000,0.373,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.040,0.000,0.000,0.000,0.001,0.000,0,0.000,0.005,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.216,0.000,0.009,0.000,0.0329999999999999,0.000,0.048,0.000,0.014,0.000
483003,1214,0.049,0.000,0.148,0.000,0.000,0.000,0.411,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.036,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.262,0.000,0.019,0.000,0.0459999999999999,0.000,0.013,0.000,0.014,0.000
483006,1214,0.130,0.000,0.177,0.000,0.000,0.000,0.346,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.044,0.000,0.000,0.000,0.001,0.000,0,0.000,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.000,0.217,0.000,0.062,0.000,0.015,0.000
483015,1214,0.129,0.000,0.146,0.000,0.000,0.000,0.075,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.007,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.643,0.000,0.000,0.000
484000,1214,0.056,0.000,0.104,0.000,0.000,0.000,0.194,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.089,0.000,0.000,0.000,0.000,0.000,0,0.000,0.009,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.309,0.000,0.003,0.000,0.039,0.000,0.159,0.000,0.038,0.000
484007,1214,0.056,0.000,0.104,0.000,0.000,0.000,0.194,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.089,0.000,0.000,0.000,0.000,0.000,0,0.000,0.009,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.309,0.000,0.003,0.000,0.039,0.000,0.159,0.000,0.038,0.000
484100,1214,0.054,0.000,0.102,0.000,0.000,0.000,0.206,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.066,0.000,0.000,0.000,0.000,0.000,0,0.000,0.004,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.287,0.000,0.001,0.000,0.026,0.000,0.209,0.000,0.045,0.000
484110,1214,0.054,0.000,0.102,0.000,0.000,0.000,0.206,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.066,0.000,0.000,0.000,0.000,0.000,0,0.000,0.004,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.287,0.000,0.001,0.000,0.026,0.000,0.209,0.000,0.045,0.000
485000,1214,0.161,0.000,0.238,0.000,0.000,0.000,0.241,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.052,0.000,0.000,0.000,0.003,0.000,0,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.146,0.000,0.001,0.000,0.0319999999999999,0.000,0.109,0.000,0.014,0.000
485008,1214,0.134,0.000,0.214,0.000,0.000,0.000,0.333,0.000,0.000,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.032,0.000,0.000,0.000,0.004,0.000,0,0.000,0.003,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.130,0.000,0.000,0.000,0.033,0.000,0.101,0.000,0.014,0.000
485009,1214,0.416,0.000,0.321,0.000,0.000,0.000,0.113,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.086,0.000,0.000,0.000,0.000,0.000,0,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.000,0.039,0.000,0.008,0.000,0.001,0.000
485011,1214,0.152,0.000,0.249,0.000,0.000,0.000,0.178,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.065,0.000,0.000,0.000,0.000,0.000,0,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.180,0.000,0.000,0.000,0.028,0.000,0.130,0.000,0.016,0.000
486000,1214,0.169,0.000,0.336,0.000,0.000,0.000,0.171,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.096,0.000,0.000,0.000,0.000,0.000,0,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.103,0.000,0.000,0.000,0.028,0.000,0.082,0.000,0.013,0.000
486012,1214,0.126,0.000,0.396,0.000,0.000,0.000,0.157,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.105,0.000,0.000,0.000,0.000,0.000,0,0.000,0.003,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.082,0.000,0.000,0.000,0.032,0.000,0.088,0.000,0.011,0.000
486013,1214,0.163,0.000,0.309,0.000,0.000,0.000,0.186,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.088,0.000,0.000,0.000,0.000,0.000,0,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.127,0.000,0.000,0.000,0.0240000000000001,0.000,0.086,0.000,0.015,0.000
486014,1214,0.462,0.000,0.246,0.000,0.000,0.000,0.108,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.120,0.000,0.000,0.000,0.001,0.000,0,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.015,0.000,0.000,0.000,0.0330000000000001,0.000,0.012,0.000,0.001,0.000
487000,1214,0.135,0.000,0.169,0.000,0.000,0.000,0.098,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.056,0.000,0.000,0.000,0.000,0.000,0,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.246,0.000,0.001,0.000,0.096,0.000,0.173,0.000,0.024,0.000
487017,1214,0.170,0.000,0.173,0.000,0.000,0.000,0.101,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.056,0.000,0.000,0.000,0.000,0.000,0,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.218,0.000,0.000,0.000,0.0830000000000001,0.000,0.166,0.000,0.031,0.000
487018,1214,0.259,0.000,0.211,0.000,0.000,0.000,0.065,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.129,0.000,0.000,0.000,0.000,0.000,0,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.155,0.000,0.000,0.000,0.0760000000000001,0.000,0.092,0.000,0.011,0.000
487019,1214,0.096,0.000,0.161,0.000,0.000,0.000,0.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.047,0.000,0.000,0.000,0.000,0.000,0,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.277,0.000,0.001,0.000,0.107,0.000,0.188,0.000,0.022,0.000
590100,1214,0.684,0.000,0.090,0.000,0.000,0.000,0.017,0.000,0.000,0.000,0.005,0.000,0.043,0.000,0.000,0.000,0.024,0.000,0.000,0.000,0.017,0.000,0,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.11,0.000,0.000,0.000,0.008,0.000
590117,1214,0.569,0.000,0.114,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.035,0.000,0.000,0.000,0.022,0.000,0.000,0.000,0.010,0.000,0,0.000,0.004,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.043,0.000,0.000,0.000,0.172,0.000,0.000,0.000,0.031,0.000
590119,1214,0.785,0.000,0.073,0.000,0.000,0.000,0.003,0.000,0.000,0.000,0.004,0.000,0.059,0.000,0.000,0.000,0.009,0.000,0.000,0.000,0.010,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.001,0.000,0.055,0.000,0.000,0.000,0.000,0.000
590121,1214,0.641,0.000,0.113,0.000,0.000,0.000,0.066,0.000,0.000,0.000,0.000,0.000,0.008,0.000,0.000,0.000,0.068,0.000,0.000,0.000,0.019,0.000,0,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.008,0.000,0.000,0.000,0.0749999999999999,0.000,0.000,0.000,0.000,0.000
590123,1214,0.877,0.000,0.040,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.043,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.04,0.000,0.000,0.000,0.000,0.000
590125,1214,0.672,0.000,0.073,0.000,0.000,0.000,0.013,0.000,0.000,0.000,0.015,0.000,0.070,0.000,0.000,0.000,0.010,0.000,0.000,0.000,0.036,0.000,0,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.027,0.000,0.000,0.000,0.0829999999999999,0.000,0.000,0.000,0.000,0.000
590127,1214,0.663,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.017,0.000,0,0.000,0.015,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.305,0.000,0.000,0.000,0.000,0.000
590145,1214,0.846,0.000,0.110,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.044,0.000,0.000,0.000,0.000,0.000
590200,1214,0.438,0.000,0.045,0.000,0.000,0.000,0.009,0.000,0.000,0.000,0.012,0.000,0.128,0.000,0.000,0.000,0.010,0.000,0.000,0.000,0.042,0.000,0,0.000,0.005,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.009,0.000,0.003,0.000,0.298,0.000,0.000,0.000,0.001,0.000
590209,1214,0.474,0.000,0.041,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.016,0.000,0.187,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.000,0,0.000,0.007,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.000,0.27,0.000,0.000,0.000,0.000,0.000
590219,1214,0.380,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.008,0.000,0.026,0.000,0.000,0.000,0.011,0.000,0.000,0.000,0.091,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.011,0.000,0.004,0.000,0.469,0.000,0.000,0.000,0.000,0.000
590229,1214,0.185,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.811,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000
590231,1214,0.493,0.000,0.223,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.072,0.000,0.000,0.000,0.092,0.000,0.000,0.000,0.097,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0230000000000001,0.000,0.000,0.000,0.000,0.000
590300,1214,0.214,0.000,0.518,0.000,0.000,0.000,0.038,0.000,0.000,0.000,0.003,0.000,0.026,0.000,0.000,0.000,0.013,0.000,0.000,0.000,0.002,0.000,0,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.017,0.000,0.000,0.000,0.167,0.000,0.000,0.000,0.000,0.000
590307,1214,0.108,0.000,0.376,0.000,0.000,0.000,0.004,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.008,0.000,0.000,0.000,0.501,0.000,0.000,0.000,0.000,0.000
590333,1214,0.282,0.000,0.625,0.000,0.000,0.000,0.033,0.000,0.000,0.000,0.001,0.000,0.005,0.000,0.000,0.000,0.010,0.000,0.000,0.000,0.002,0.000,0,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.041,0.000,0.000,0.000,0.000,0.000
590335,1214,0.117,0.000,0.215,0.000,0.000,0.000,0.008,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.009,0.000,0.000,0.000,0.001,0.000,0,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.648,0.000,0.000,0.000,0.000,0.000
590337,1214,0.190,0.000,0.502,0.000,0.000,0.000,0.088,0.000,0.000,0.000,0.006,0.000,0.075,0.000,0.000,0.000,0.022,0.000,0.000,0.000,0.003,0.000,0,0.000,0.004,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.016,0.000,0.035,0.000,0.059,0.000,0.000,0.000,0.000,0.000
590339,1214,0.248,0.000,0.617,0.000,0.000,0.000,0.015,0.000,0.000,0.000,0.008,0.000,0.043,0.000,0.000,0.000,0.023,0.000,0.000,0.000,0.001,0.000,0,0.000,0.004,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.012,0.000,0.000,0.000,0.0289999999999999,0.000,0.000,0.000,0.000,0.000
590400,1214,0.249,0.000,0.539,0.000,0.000,0.000,0.045,0.000,0.000,0.000,0.000,0.000,0.009,0.000,0.000,0.000,0.033,0.000,0.000,0.000,0.011,0.000,0,0.000,0.003,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.029,0.000,0.000,0.000,0.0580000000000001,0.000,0.023,0.000,0.001,0.000
590401,1214,0.195,0.000,0.684,0.000,0.000,0.000,0.055,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.055,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.009,0.000,0.002,0.000,0.000,0.000
590403,1214,0.252,0.000,0.404,0.000,0.000,0.000,0.033,0.000,0.000,0.000,0.000,0.000,0.019,0.000,0.000,0.000,0.022,0.000,0.000,0.000,0.022,0.000,0,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.072,0.000,0.000,0.000,0.116,0.000,0.058,0.000,0.000,0.000
590405,1214,0.313,0.000,0.537,0.000,0.000,0.000,0.047,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.019,0.000,0.000,0.000,0.000,0.000,0,0.000,0.009,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0749999999999998,0.000,0.000,0.000,0.000,0.000
590500,1214,0.566,0.000,0.352,0.000,0.000,0.000,0.027,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.020,0.000,0.000,0.000,0.001,0.000,0,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.008,0.000,0.000,0.000,0.022,0.000,0.000,0.000,0.001,0.000
590541,1214,0.483,0.000,0.448,0.000,0.000,0.000,0.023,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.017,0.000,0.000,0.000,0.001,0.000,0,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.000,0.000,0.000,0.0229999999999999,0.000,0.000,0.000,0.000,0.000
590553,1214,0.756,0.000,0.134,0.000,0.000,0.000,0.035,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.028,0.000,0.000,0.000,0.001,0.000,0,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.019,0.000,0.000,0.000,0.0249999999999999,0.000,0.000,0.000,0.000,0.000
590600,1214,0.545,0.000,0.247,0.000,0.000,0.000,0.031,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.081,0.000,0.000,0.000,0.020,0.000,0,0.000,0.027,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0489999999999999,0.000,0.000,0.000,0.000,0.000
590649,1214,0.545,0.000,0.247,0.000,0.000,0.000,0.031,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.081,0.000,0.000,0.000,0.020,0.000,0,0.000,0.027,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0489999999999999,0.000,0.000,0.000,0.000,0.000
590700,1214,0.396,0.000,0.437,0.000,0.000,0.000,0.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.046,0.000,0.000,0.000,0.000,0.000,0,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.011,0.000,0.000,0.000,0.009,0.000,0.000,0.000,0.000,0.000
590751,1214,0.396,0.000,0.437,0.000,0.000,0.000,0.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.046,0.000,0.000,0.000,0.000,0.000,0,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.011,0.000,0.000,0.000,0.009,0.000,0.000,0.000,0.000,0.000
590800,1214,0.243,0.000,0.270,0.000,0.000,0.000,0.076,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.088,0.000,0.000,0.000,0.000,0.000,0,0.000,0.003,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.094,0.000,0.000,0.000,0.134,0.000,0.081,0.000,0.011,0.000
590855,1214,0.243,0.000,0.270,0.000,0.000,0.000,0.076,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.088,0.000,0.000,0.000,0.000,0.000,0,0.000,0.003,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.094,0.000,0.000,0.000,0.134,0.000,0.081,0.000,0.011,0.000
600101,1214,0.597,0.000,0.172,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.222,0.000,0.000,0.000,0.010,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.00099999999999989,0.000,0.000,0.000,0.000,0.000
610606,1214,0.622,0.000,0.378,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000
610707,1214,0.583,0.000,0.417,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000
